0.882, 0.589, 0.255, 0.463, 0.885, 
0.787, 0.676, 0.712, 0.719, 0.902, 
0.609, 0.116, 0.632, 0.683, 0.818, 
0.584, 0.434, 0.371, 0.929, 0.729, 
0.149, 0.557, 0.815, 0.945, 0.094, 
0.329, 0.829, 0.425, 0.152, 0.494, 
0.978, 0.662, 0.987, 0.551, 0.525, 
0.279, 0.036, 0.657, 0.661, 0.037, 
0.654, 0.072, 0.102, 0.188, 0.456, 
0.746, 0.752, 0.865, 0.022, 0.244, 
0.315, 0.972, 0.852, 0.74, 0.493, 
0.28, 0.328, 0.902, 0.576, 0.345, 
0.768, 0.171, 0.325, 0.933, 0.98, 
0.847, 0.877, 0.062, 0.725, 0.666, 
0.042, 0.175, 0.438, 0.274, 0.281, 
0.389, 0.266, 0.111, 0.683, 0.28, 
0.198, 0.911, 0.42, 0.674, 0.097, 
0.146, 0.419, 0.287, 0.633, 0.873, 
0.091, 0.774, 0.175, 0.298, 0.938, 
0.863, 0.934, 0.223, 0.344, 0.053, 
0.655, 0.056, 0.914, 0.886, 0.377, 
0.79, 0.96, 0.928, 0.632, 0.802, 
0.427, 0.038, 0.227, 0.917, 0.108, 
0.203, 0.666, 0.313, 0.321, 0.887, 
0.12, 0.472, 0.176, 0.2, 0.173, 
0.276, 0.809, 0.899, 0.232, 0.022, 
0.854, 0.747, 0.763, 0.354, 0.799, 
0.641, 0.318, 0.499, 0.228, 0.804, 
0.513, 0.596, 0.154, 0.291, 0.844, 
0.871, 0.978, 0.721, 0.346, 0.92, 
0.742, 0.335, 0.141, 0.228, 0.901, 
0.369, 0.187, 0.183, 0.817, 0.594, 
0.266, 0.116, 0.911, 0.433, 0.376, 
0.465, 0.799, 0.016, 0.19, 0.345, 
0.141, 0.042, 0.333, 0.179, 0.687, 
0.83, 0.634, 0.211, 0.599, 0.873, 
0.006, 0.632, 0.347, 0.528, 0.897, 
0.27, 0.076, 0.046, 0.104, 0.62, 
0.428, 0.211, 0.812, 0.281, 0.451, 
0.422, 0.214, 0.043, 0.675, 0.997, 
0.928, 0.64, 0.723, 0.386, 0.909, 
0.992, 0.433, 0.087, 0.259, 0.21, 
0.811, 0.869, 0.056, 0.863, 0.688, 
0.538, 0.131, 0.556, 0.243, 0.794, 
0.205, 0.868, 0.992, 0.887, 0.887, 
0.821, 0.449, 0.051, 0.533, 0.961, 
0.235, 0.741, 0.548, 0.76, 0.805, 
0.675, 0.288, 0.924, 0.153, 0.135, 
0.625, 0.277, 0.19, 0.173, 0.223, 
0.942, 0.669, 0.844, 0.131, 0.88, 
0.451, 0.659, 0.232, 0.885, 0.75, 
0.629, 0.818, 0.408, 0.315, 0.68, 
0.142, 0.539, 0.711, 0.515, 0.914, 
0.913, 0.42, 0.47, 0.91, 0.541, 
0.799, 0.454, 0.252, 0.115, 0.048, 
0.273, 0.003, 0.181, 0.314, 0.799, 
0.266, 0.632, 0.715, 0.249, 0.859, 
0.153, 0.526, 0.39, 0.014, 0.314, 
0.263, 0.156, 0.384, 0.313, 0.686, 
0.525, 0.363, 0.907, 0.568, 0.89, 
0.144, 0.933, 0.835, 0.931, 0.666, 
0.723, 0.201, 0.448, 0.285, 0.573, 
0.766, 0.162, 0.679, 0.806, 0.325, 
0.661, 0.918, 0.294, 0.031, 0.994, 
0.194, 0.339, 0.71, 0.424, 0.227, 
0.268, 0.634, 0.851, 0.846, 0.15, 
0.521, 0.312, 0.285, 0.33, 0.452, 
0.863, 0.477, 0.775, 0.2, 0.234, 
0.116, 0.86, 0.522, 0.333, 0.058, 
0.921, 0.303, 0.319, 0.167, 0.222, 
0.563, 0.672, 0.318, 0.419, 0.576, 
0.147, 0.336, 0.37, 0.841, 0.982, 
0.092, 0.579, 0.823, 0.367, 0.093, 
0.254, 0.356, 0.65, 0.836, 0.47, 
0.566, 0.192, 0.776, 0.468, 0.734, 
0.89, 0.708, 0.401, 0.874, 0.598, 
0.832, 0.76, 0.84, 0.297, 0.73, 
0.323, 0.284, 0.014, 0.534, 0.805, 
0.252, 0.046, 0.907, 0.8, 0.449, 
0.248, 0.721, 0.368, 0.441, 0.867, 
0.976, 0.376, 0.091, 0.906, 0.17, 
0.571, 0.138, 0.279, 0.172, 0.965, 
0.07, 0.203, 0.528, 0.948, 0.631, 
0.38, 0.551, 0.881, 0.46, 0.736, 
0.109, 0.667, 0.931, 0.81, 0.645, 
0.414, 0.417, 0.635, 0.016, 0.32, 
0.188, 0.498, 0.136, 0.356, 0.303, 
0.751, 0.433, 0.491, 0.59, 0.356, 
0.074, 0.167, 0.123, 0.325, 0.568, 
0.274, 0.128, 0.61, 0.676, 0.527, 
0.302, 0.586, 0.51, 0.574, 0.293, 
0.451, 0.666, 0.694, 0.709, 0.767, 
0.522, 0.974, 0.965, 0.168, 0.172, 
0.876, 0.233, 0.824, 0.325, 0.834, 
0.065, 0.618, 0.118, 0.926, 0.536, 
0.717, 0.959, 0.977, 0.875, 0.546, 
0.081, 0.291, 0.907, 0.324, 0.344, 
0.053, 0.108, 0.32, 0.712, 0.438, 
0.046, 0.373, 0.407, 0.41, 0.491, 
0.141, 0.18, 0.535, 0.883, 0.548, 
0.839, 0.354, 0.661, 0.969, 0.017, 
0.458, 0.247, 0.619, 0.101, 0.979, 
0.767, 0.925, 0.055, 0.503, 0.41, 
0.733, 0.451, 0.383, 0.798, 0.874, 
0.305, 0.048, 0.652, 0.74, 0.84, 
0.156, 0.84, 0.088, 0.337, 0.694, 
0.755, 0.372, 0.358, 0.554, 0.592, 
0.72, 0.794, 0.347, 0.766, 0.83, 
0.09, 0.415, 0.822, 0.355, 0.197, 
0.857, 0.453, 0.39, 0.296, 0.758, 
0.372, 0.744, 0.973, 0.522, 0.254, 
0.877, 0.612, 0.956, 0.97, 0.09, 
0.666, 0.079, 0.322, 0.463, 0.962, 
0.386, 0.427, 0.055, 0.322, 0.01, 
0.27, 0.638, 0.487, 0.638, 0.71, 
0.851, 0.347, 0.651, 0.643, 0.894, 
0.806, 0.657, 0.494, 0.203, 0.09, 
0.694, 0.55, 0.887, 0.98, 0.002, 
0.73, 0.33, 0.432, 0.787, 0.864, 
0.086, 0.66, 0.25, 0.39, 0.568, 
0.247, 0.925, 0.743, 0.124, 0.707, 
0.214, 0.152, 0.07, 0.498, 0.708, 
0.091, 0.334, 0.837, 0.936, 0.643, 
0.931, 0.114, 0.459, 0.506, 0.827, 
0.127, 0.238, 0.784, 0.937, 0.21, 
0.21, 0.324, 0.225, 0.154, 0.298, 
0.52, 0.025, 0.996, 0.941, 0.368, 
0.624, 0.167, 0.392, 0.291, 0.843, 
0.113, 0.755, 0.646, 0.357, 0.637, 
0.971, 0.189, 0.479, 0.508, 0.081, 
0.291, 0.312, 0.629, 0.752, 0.451, 
0.447, 0.192, 0.341, 0.688, 0.887, 
0.543, 0.594, 0.514, 0.298, 0.606, 
0.203, 0.067, 0.033, 0.441, 0.172, 
0.857, 0.875, 0.272, 0.05, 0.66, 
0.636, 0.455, 0.05, 0.386, 0.807, 
0.281, 0.888, 0.113, 0.983, 0.294, 
0.921, 0.173, 0.731, 0.81, 0.466, 
0.674, 0.641, 0.384, 0.186, 0.653, 
0.436, 0.359, 0.989, 0.798, 0.968, 
0.267, 0.235, 0.232, 0.277, 0.295, 
0.216, 0.684, 0.33, 0.394, 0.981, 
0.843, 0.821, 0.824, 0.808, 0.379, 
0.272, 0.091, 0.263, 0.204, 0.141, 
0.809, 0.546, 0.739, 0.542, 0.399, 
0.338, 0.871, 0.126, 0.15, 0.108, 
0.722, 0.14, 0.309, 0.011, 0.386, 
0.802, 0.119, 0.709, 0.08, 0.16, 
0.791, 0.253, 0.288, 0.99, 0.233, 
0.065, 0.003, 0.562, 0.379, 0.052, 
0.993, 0.599, 0.78, 0.302, 0.307, 
0.439, 0.003, 0.53, 0.688, 0.465, 
0.883, 0.505, 0.503, 0.214, 0.693, 
0.078, 0.637, 0.609, 0.223, 0.585, 
0.406, 0.87, 0.14, 0.032, 0.033, 
0.501, 0.22, 0.555, 0.167, 0.102, 
0.518, 0.006, 0.036, 0.966, 0.091, 
0.589, 0.842, 0.203, 0.772, 0.154, 
0.514, 0.189, 0.775, 0.187, 0.54, 
0.646, 0.709, 0.53, 0.961, 0.267, 
0.096, 0.197, 0.959, 0.691, 0.099, 
0.007, 0.813, 0.176, 0.81, 0.398, 
0.024, 0.091, 0.725, 0.295, 0.253, 
0.517, 0.887, 0.79, 0.775, 0.731, 
0.979, 0.891, 0.108, 0.673, 0.889, 
0.993, 0.507, 0.219, 0.573, 0.913, 
0.456, 0.216, 0.072, 0.263, 0.307, 
0.416, 0.788, 0.778, 0.718, 0.943, 
0.034, 0.154, 0.694, 0.058, 0.447, 
0.837, 0.38, 0.162, 0.158, 0.427, 
0.508, 0.174, 0.055, 0.563, 0.349, 
0.47, 0.529, 0.597, 0.506, 0.902, 
0.659, 0.45, 0.032, 0.303, 0.802, 
0.568, 0.754, 0.324, 0.486, 0.698, 
0.65, 0.443, 0.005, 0.911, 0.337, 
0.25, 0.06, 0.466, 0.576, 0.917, 
0.211, 0.851, 0.247, 0.477, 0.896, 
0.748, 0.006, 0.003, 0.847, 0.806, 
0.218, 0.758, 0.809, 0.116, 0.027, 
0.785, 0.707, 0.032, 0.572, 0.024, 
0.937, 0.797, 0.938, 0.42, 0.913, 
0.59, 0.08, 0.476, 0.1, 0.997, 
0.818, 0.743, 0.587, 0.71, 0.865, 
0.84, 0.791, 0.468, 0.431, 0.337, 
0.54, 0.42, 0.219, 0.339, 0.79, 
0.337, 0.359, 0.325, 0.757, 0.336, 
0.304, 0.075, 0.741, 0.325, 0.03, 
0.257, 0.729, 0.477, 0.788, 0.568, 
0.264, 0.694, 0.202, 0.007, 0.216, 
0.555, 0.042, 0.254, 0.723, 0.197, 
0.631, 0.48, 0.847, 0.679, 0.429, 
0.223, 0.763, 0.984, 0.837, 0.692, 
0.767, 0.294, 0.463, 0.366, 0.498, 
0.513, 0.189, 0.051, 0.194, 0.925, 
0.829, 0.613, 0.48, 0.573, 0.248, 
0.183, 0.033, 0.7, 0.889, 0.736, 
0.372, 0.621, 0.2, 0.543, 0.321, 
0.815, 0.663, 0.776, 0.119, 0.145, 
0.852, 0.365, 0.097, 0.324, 0.065, 
0.809, 0.201, 0.504, 0.337, 0.465, 
0.67, 0.119, 0.307, 0.724, 0.066, 
0.794, 0.523, 0.684, 0.055, 0.592, 
0.56, 0.557, 0.579, 0.182, 0.848, 
0.046, 0.593, 0.732, 0.547, 0.622, 
0.642, 0.124, 0.454, 0.161, 0.884, 
0.368, 0.862, 0.035, 0.538, 0.964, 
0.512, 0.876, 0.292, 0.61, 0.83, 
0.804, 0.272, 0.805, 0.253, 0.8, 
0.305, 0.512, 0.941, 0.782, 0.111, 
0.463, 0.408, 0.686, 0.303, 0.094, 
0.903, 0.178, 0.045, 0.441, 0.273, 
0.608, 0.575, 0.74, 0.109, 0.772, 
0.891, 0.236, 0.107, 0.763, 0.972, 
0.013, 0.206, 0.014, 0.809, 0.43, 
0.012, 0.227, 0.655, 0.802, 0.889, 
0.963, 0.664, 0.568, 0.6, 0.263, 
0.939, 0.701, 0.364, 0.116, 0.502, 
0.064, 0.598, 0.801, 0.466, 0.118, 
0.8, 0.47, 0.27, 0.88, 0.634, 
0.551, 0.006, 0.242, 0.818, 0.305, 
0.781, 0.549, 0.265, 0.301, 0.521, 
0.639, 0.764, 0.979, 0.399, 0.513, 
0.264, 0.752, 0.998, 0.417, 0.458, 
0.131, 0.351, 0.177, 0.301, 0.316, 
0.093, 0.712, 0.661, 0.598, 0.682, 
0.136, 0.724, 0, 0.395, 0.88, 
0.947, 0.118, 0.757, 0.65, 0.06, 
0.997, 0.4, 0.335, 0.661, 0.198, 
0.33, 0.298, 0.288, 0.538, 0.823, 
0.706, 0.288, 0.712, 0.32, 0.18, 
0.142, 0.066, 0.841, 0.865, 0.157, 
0.191, 0.992, 0.532, 0.363, 0.581, 
0.523, 0.271, 0.681, 0.22, 0.696, 
0.277, 0.333, 0.235, 0.027, 0.499, 
0.718, 0.013, 0.244, 0.139, 0.519, 
0.644, 0.303, 0.097, 0.392, 0.834, 
0.136, 0.922, 0.465, 0.907, 0.638, 
0.217, 0.024, 0.535, 0.063, 0.204, 
0.189, 0.87, 0.78, 0.894, 0.076, 
0.333, 0.255, 0.119, 0.907, 0.272, 
0.986, 0.801, 0.733, 0.84, 0.546, 
0.468, 0.622, 0.199, 0.868, 0.716, 
0.344, 0.034, 0.919, 0.233, 0.269, 
0.335, 0.954, 0.008, 0.734, 0.174, 
0.383, 0.344, 0.659, 0.62, 0.64, 
0.527, 0.924, 0.27, 0.016, 0.846, 
0.423, 0.54, 0.942, 0.05, 0.547, 
0.886, 0.342, 0.165, 0.149, 0.811, 
0.496, 0.293, 0.689, 0.103, 0.717, 
0.395, 0.139, 0.948, 0.343, 0.31, 
0.19, 0.213, 0.672, 0.056, 0.885, 
0.223, 0.886, 0.313, 0.288, 0.569, 
0.029, 0.116, 0.41, 0.646, 0.566, 
0.351, 0.736, 0.384, 0.663, 0.558, 
0.468, 0.423, 0.243, 0.85, 0.475, 
0.858, 0.507, 0.366, 0.315, 0.061, 
0.132, 0.563, 0.642, 0.476, 0.275, 
0.66, 0.331, 0.943, 0.311, 0.228, 
0.202, 0.558, 0.966, 0.263, 0.049, 
0.071, 0.842, 0.943, 0.38, 0.285, 
0.469, 0.96, 0.139, 0.155, 0.475, 
0.317, 0.717, 0.138, 0.96, 0.628, 
0.621, 0.32, 0.729, 0.503, 0, 
0.114, 0.767, 0.693, 0.348, 0.755, 
0.321, 0.545, 0.664, 0.124, 0.961, 
0.073, 0.111, 0.166, 0.067, 0.825, 
0.758, 0.638, 0.649, 0.129, 0.305, 
0.001, 0.57, 0.613, 0.937, 0.577, 
0.908, 0.339, 0.769, 0.086, 0.087, 
0.466, 0.681, 0.768, 0.348, 0.905, 
0.106, 0.203, 0.334, 0.438, 0.482, 
0.108, 0.08, 0.848, 0.947, 0.228, 
0.616, 0.671, 0.424, 0.979, 0.018, 
0.042, 0.695, 0.894, 0.519, 0.097, 
0.925, 0.292, 0.88, 0.109, 0.822, 
0.59, 0.933, 0.62, 0.372, 0.869, 
0.219, 0.73, 0.195, 0.312, 0.846, 
0.844, 0.898, 0.91, 0.547, 0.038, 
0.332, 0.192, 0.873, 0.912, 0.432, 
0.099, 0.088, 0.66, 0.229, 0.877, 
0.555, 0.355, 0.906, 0.197, 0.562, 
0.529, 0.965, 0.168, 0.612, 0.734, 
0.731, 0.874, 0.667, 0.118, 0.792, 
0.674, 0.896, 0.371, 0.423, 0.489, 
0.512, 0.842, 0.395, 0.867, 0.071, 
0.116, 0.575, 0.35, 0.532, 0.853, 
0.107, 0.396, 0.757, 0.41, 0.912, 
0.996, 0.109, 0.638, 0.503, 0.638, 
0.474, 0.406, 0.916, 0.726, 0.516, 
0.167, 0.961, 0.592, 0.068, 0.62, 
0.536, 0.757, 0.361, 0.908, 0.848, 
0.237, 0.216, 0.683, 0.613, 0.11, 
0.949, 0.247, 0.721, 0.843, 0.517, 
0.814, 0.175, 0.112, 0.83, 0.462, 
0.625, 0.149, 0.417, 0.302, 0.824, 
0.466, 0.679, 0.491, 0.349, 0.242, 
0.026, 0.093, 0.758, 0.187, 0.333, 
0.1, 0.827, 0.925, 0.863, 0.308, 
0.809, 0.472, 0.403, 0.145, 0.046, 
0.179, 0.003, 0.719, 0.662, 0.066, 
0.199, 0.936, 0.342, 0.264, 0.953, 
0.684, 0.087, 0.086, 0.299, 0.62, 
0.262, 0.21, 0.979, 0.128, 0.041, 
0.811, 0.901, 0.73, 0.284, 0.195, 
0.409, 0.058, 0.932, 0.863, 0.351, 
0.602, 0.412, 0.076, 0.928, 0.109, 
0.383, 0.098, 0.151, 0.516, 0.317, 
0.485, 0.832, 0.418, 0.841, 0.369, 
0.68, 0.833, 0.586, 0.95, 0.678, 
0.587, 0.377, 0.844, 0.696, 0.094, 
0.058, 0.721, 0.8, 0.826, 0.487, 
0.961, 0.176, 0.82, 0.801, 0.077, 
0.619, 0.8, 0.544, 0.239, 0.015, 
0.57, 0.333, 0.652, 0.656, 0.43, 
0.958, 0.659, 0.823, 0.09, 0.866, 
0.094, 0.187, 0.008, 0.725, 0.367, 
0.046, 0.936, 0.11, 0.045, 0.987, 
0.109, 0.48, 0.47, 0.494, 0.054, 
0.014, 0.134, 0.645, 0.208, 0.09, 
0.545, 0.349, 0.45, 0.527, 0.55, 
0.801, 0.018, 0.813, 0.79, 0.119, 
0.566, 0.23, 0.915, 0.65, 0.686, 
0.551, 0.411, 0.671, 0.448, 0.52, 
0.423, 0.77, 0.467, 0.12, 0.119, 
0.777, 0.168, 0.275, 0.609, 0.653, 
0.581, 0.237, 0.329, 0.34, 0.957, 
0.923, 0.835, 0.953, 0.005, 0.752, 
0.847, 0.192, 0.191, 0.925, 0.093, 
0.22, 0.284, 0.285, 0.337, 0.756, 
0.806, 0.488, 0.448, 0.494, 0.292, 
0.654, 0.66, 0.73, 0.314, 0.391, 
0.963, 0.603, 0, 0.936, 0.695, 
0.633, 0.641, 0.361, 0.802, 0.882, 
0.119, 0.389, 0.249, 0.826, 0.036, 
0.321, 0.179, 0.129, 0.068, 0.632, 
0.761, 0.412, 0.634, 0.798, 0.887, 
0.582, 0.345, 0.3, 0.1, 0.448, 
0.324, 0.291, 0.607, 0.999, 0.375, 
0.877, 0.77, 0.038, 0.967, 0.104, 
0.692, 0.131, 0.615, 0.308, 0.898, 
0.198, 0.926, 0.44, 0.669, 0.919, 
0.365, 0.032, 0.554, 0.911, 0.773, 
0.889, 0.149, 0.467, 0.912, 0.008, 
0.007, 0.26, 0.246, 0.024, 0.587, 
0.658, 0.452, 0.482, 0.707, 0.826, 
0.616, 0.002, 0.616, 0.789, 0.887, 
0.831, 0.954, 0.947, 0.131, 0.355, 
0.396, 0.912, 0.335, 0.66, 0.38, 
0.99, 0.509, 0.555, 0.05, 0.891, 
0.187, 0.771, 0.671, 0.885, 0.576, 
0.756, 0.591, 0.171, 0.341, 0.68, 
0.914, 0.661, 0.018, 0.789, 0.559, 
0.023, 0.622, 0.549, 0.906, 0.178, 
0.908, 0.794, 0.904, 0.275, 0.506, 
0.662, 0.16, 0.008, 0.115, 0.938, 
0.045, 0.448, 0.424, 0.245, 0.473, 
0.971, 0.026, 0.775, 0.716, 0.746, 
0.452, 0.367, 0.59, 0.904, 0.518, 
0.554, 0.449, 0.081, 0.876, 0.789, 
0.73, 0.849, 0.425, 0.373, 0.841, 
0.185, 0.934, 0.22, 0.606, 0.557, 
0.544, 0.839, 0.231, 0.506, 0.409, 
0.894, 0.52, 0.094, 0.061, 0.723, 
0.93, 0.6, 0.791, 0.479, 0.959, 
0.074, 0.445, 0.273, 0.317, 0.683, 
0.002, 0.848, 0.657, 0.386, 0.37, 
0.523, 0.261, 0.664, 0.347, 0.255, 
0.453, 0.622, 0.499, 0.641, 0.111, 
0.975, 0.364, 0.149, 0.17, 0.295, 
0.287, 0.359, 0.376, 0.492, 0.2, 
0.151, 0.502, 0.923, 0.342, 0.738, 
0.139, 0.702, 0.718, 0.294, 0.247, 
0.677, 0.112, 0.334, 0.631, 0.515, 
0.466, 0.119, 0.462, 0.65, 0.595, 
0.618, 0.598, 0.081, 0.507, 0.18, 
0.879, 0.005, 0.066, 0.33, 0.607, 
0.262, 0.886, 0.256, 0.723, 0.06, 
0.2, 0.932, 0.764, 0.481, 0.577, 
0.895, 0.014, 0.232, 0.465, 0.244, 
0.821, 0.847, 0.913, 0.972, 0.881, 
0.017, 0.97, 0.624, 0.011, 0.359, 
0.189, 0.889, 0.824, 0.352, 0.972, 
0.405, 0.51, 0.83, 0.352, 0.474, 
0.917, 0.092, 0.229, 0.656, 0.448, 
0.981, 0.963, 0.226, 0.564, 0.261, 
0.999, 0.814, 0.576, 0.318, 0.609, 
0.941, 0.517, 0.492, 0.903, 0.173, 
0.007, 0.89, 0.594, 0.221, 0.205, 
0.393, 0.263, 0.168, 0.222, 0.357, 
0.936, 0.381, 0.405, 0.019, 0.852, 
0.83, 0.318, 0.936, 0.093, 0.529, 
0.225, 0.436, 0.424, 0.724, 0.047, 
0.663, 0.843, 0.66, 0.202, 0.538, 
0.194, 0.359, 0.722, 0.833, 0.738, 
0.783, 0.013, 0.343, 0.409, 0.626, 
0.679, 0.851, 0.109, 0.129, 0.53, 
0.769, 0.941, 0.494, 0.447, 0.628, 
0.013, 0.618, 0.118, 0.051, 0.742, 
0.005, 0.794, 0.162, 0.965, 0.727, 
0.025, 0.083, 0.554, 0.702, 0.395, 
0.892, 0.933, 0.761, 0.497, 0.65, 
0.636, 0.373, 0.296, 0.63, 0.871, 
0.302, 0.357, 0.199, 0.352, 0.576, 
0.779, 0.417, 0.141, 0.206, 0.154, 
0.636, 0.632, 0.347, 0.019, 0.64, 
0.161, 0.247, 0.866, 0.679, 0.217, 
0.004, 0.907, 0.779, 0.163, 0.001, 
0.696, 0.387, 0.079, 0.887, 0.057, 
0.024, 0.59, 0.523, 0.045, 0.86, 
0.621, 0.123, 0.129, 0.437, 0.419, 
0.349, 0.735, 0.111, 0.685, 0.252, 
0.328, 0.464, 0.981, 0.827, 0.092, 
0.111, 0.558, 0.255, 0.313, 0.823, 
0.404, 0.161, 0.907, 0.321, 0.625, 
0.001, 0.427, 0.976, 0.234, 0.385, 
0.011, 0.233, 0.268, 0.001, 0.025, 
0.674, 0.929, 0.766, 0.818, 0.09, 
0.551, 0.649, 0.969, 0.85, 0.275, 
0.813, 0.4, 0.554, 0.706, 0.033, 
0.31, 0.895, 0.536, 0.863, 0.985, 
0.916, 0.076, 0.667, 0.438, 0.206, 
0.3, 0.216, 0.159, 0.493, 0.261, 
0.496, 0.1, 0.887, 0.814, 0.451, 
0.853, 0.351, 0.253, 0.514, 0.831, 
0.791, 0.49, 0.515, 0.205, 0.881, 
0.235, 0.032, 0.233, 0.644, 0.503, 
0.931, 0.739, 0.564, 0.983, 0.957, 
0.601, 0.443, 0.954, 0.848, 0.184, 
0.672, 0.552, 0.713, 0.626, 0.613, 
0.817, 0.898, 0.08, 0.901, 0.567, 
0.478, 0.209, 0.589, 0.673, 0.287, 
0.484, 0.891, 0.706, 0.069, 0.059, 
0.796, 0.081, 0.767, 0.841, 0.818, 
0.346, 0.831, 0.765, 0.566, 0.357, 
0.081, 0.343, 0.57, 0.773, 0.948, 
0.818, 0.771, 0.748, 0.34, 0.762, 
0.373, 0.485, 0.831, 0.809, 0.327, 
0.706, 0.679, 0.469, 0.312, 0.591, 
0.847, 0.939, 0.626, 0.879, 0.434, 
0.146, 0.157, 0.381, 0.064, 0.953, 
0.928, 0.573, 0.522, 0.611, 0.38, 
0.773, 0.776, 0.229, 0.985, 0.782, 
0.209, 0.188, 0.093, 0.679, 0.139, 
0.204, 0.93, 0.532, 0.747, 0.415, 
0.568, 0.883, 0.12, 0.667, 0.947, 
0.335, 0.267, 0.839, 0.526, 0.984, 
0.089, 0.598, 0.727, 0.963, 0.444, 
0.525, 0.221, 0.15, 0.199, 0.89, 
0.032, 0.391, 0.745, 0.67, 0.088, 
0.573, 0.931, 0.916, 0.872, 0.463, 
0.053, 0.602, 0.708, 0.484, 0.598, 
0.904, 0.425, 0.259, 0.875, 0.895, 
0.028, 0.571, 0.226, 0.468, 0.941, 
0.021, 0.159, 0.108, 0.141, 0.649, 
0.567, 0.634, 0.695, 0.415, 0.387, 
0.543, 0.539, 0.504, 0.015, 0.801, 
0.4, 0.107, 0.124, 0.871, 0.547, 
0.515, 0.81, 0.26, 0.963, 0.753, 
0.066, 0.243, 0.159, 0.471, 0.843, 
0.578, 0.626, 0.773, 0.947, 0.177, 
0.885, 0.535, 0.353, 0.54, 0.534, 
0.758, 0.848, 0.631, 0.328, 0.326, 
0.623, 0.427, 0.843, 0.44, 0.527, 
0.246, 0.989, 0.617, 0.636, 0.447, 
0.849, 0.523, 0.92, 0.138, 0.183, 
0.226, 0.732, 0.28, 0.148, 0.609, 
0.592, 0.108, 0.588, 0.982, 0.381, 
0.257, 0.957, 0.924, 0.04, 0.856, 
0.726, 0.808, 0.338, 0.696, 0.839, 
0.27, 0.263, 0.382, 0.939, 0.804, 
0.38, 0.352, 0.843, 0.871, 0.948, 
0.093, 0.685, 0.365, 0.268, 0.8, 
0.117, 0.987, 0.381, 0.228, 0.618, 
0.92, 0.362, 0.377, 0.685, 0.017, 
0.147, 0.087, 0.005, 0.934, 0.866, 
0.227, 0.575, 0.005, 0.604, 0.12, 
0.692, 0.614, 0.393, 0.504, 0.554, 
0.935, 0.007, 0.411, 0.784, 0.865, 
0.252, 0.839, 0.292, 0.498, 0.803, 
0.961, 0.504, 0.724, 0.362, 0.363, 
0.445, 0.438, 0.857, 0.759, 0.062, 
0.673, 0.261, 0.738, 0.776, 0.582, 
0.325, 0.628, 0.24, 0.262, 0.453, 
0.839, 0.902, 0.682, 0.85, 0.654, 
0.456, 0.916, 0.764, 0.44, 0.674, 
0.494, 0.387, 0.685, 0.165, 0.985, 
0.331, 0.856, 0.813, 0.953, 0.058, 
0.093, 0.72, 0.207, 0.236, 0.358, 
0.484, 0.839, 0.172, 0.329, 0.504, 
0.948, 0.15, 0.164, 0.581, 0.144, 
0.034, 0.635, 0.374, 0.16, 0.844, 
0.049, 0.806, 0.231, 0.394, 0.101, 
0.753, 0.209, 0.806, 0.135, 0.142, 
0.395, 0.677, 0.036, 0.267, 0.634, 
0.319, 0.622, 0.05, 0.145, 0.391, 
0.903, 0.33, 0.319, 0.269, 0.695, 
0.369, 0.953, 0.322, 0.732, 0.905, 
0.683, 0.812, 0.522, 0.848, 0.028, 
0.291, 0.172, 0.813, 0.187, 0.211, 
0.121, 0.631, 0.733, 0.843, 0.09, 
0.384, 0.801, 0.925, 0.706, 0.37, 
0.773, 0.735, 0.591, 0.729, 0.473, 
0.874, 0.825, 0.353, 0.109, 0.977, 
0.577, 0.113, 0.095, 0.411, 0.124, 
0.969, 0.271, 0.581, 0.88, 0.351, 
0.391, 0.09, 0.373, 0.952, 0.925, 
0.956, 0.015, 0.214, 0.771, 0.36, 
0.196, 0.653, 0.521, 0.156, 0.889, 
0.402, 0.257, 0.452, 0.586, 0.63, 
0.908, 0.534, 0.057, 0.919, 0.147, 
0.739, 0.759, 0.879, 0.944, 0.967, 
0.465, 0.306, 0.205, 0.106, 0.86, 
0.93, 0.373, 0.384, 0.132, 0.829, 
0.058, 0.278, 0.546, 0.418, 0.791, 
0.414, 0.548, 0.519, 0.431, 0.845, 
0.113, 0.143, 0.478, 0.962, 0.389, 
0.01, 0.111, 0.01, 0.202, 0.909, 
0.629, 0.962, 0.728, 0.235, 0.069, 
0.509, 0.958, 0.628, 0.235, 0.767, 
0.481, 0.694, 0.621, 0.688, 0.156, 
0.729, 0.814, 0.701, 0.881, 0.103, 
0.739, 0.011, 0.487, 0.148, 0.083, 
0.037, 0.741, 0.466, 0.402, 0.793, 
0.173, 0.856, 0.975, 0.974, 0.957, 
0.932, 0.031, 0.969, 0.682, 0.19, 
0.041, 0.48, 0.661, 0.967, 0.404, 
0.486, 0.531, 0.195, 0.189, 0.48, 
0.919, 0.179, 0.91, 0.031, 0.427, 
0.141, 0.515, 0.967, 0.608, 0.759, 
0.958, 0.544, 0.266, 0.906, 0.998, 
0.755, 0.231, 0.116, 0.195, 0.975, 
0.456, 0.305, 0.15, 0.1, 0.297, 
0.043, 0.031, 0.919, 0.35, 0.503, 
0.814, 0.184, 0.023, 0.161, 0.582, 
0.569, 0.062, 0.003, 0.702, 0.768, 
0.742, 0.362, 0.394, 0.838, 0.478, 
0.482, 0.242, 0.721, 0.654, 0.435, 
0.81, 0.902, 0.578, 0.972, 0.522, 
